protein_id,graph_path,voxel_path,uniprot_accession,GO:0005634,GO:0005829,GO:0005886,GO:0005737,GO:0005654,GO:0016020,GO:0046872,GO:0005615,GO:0070062,GO:0005576,GO:0005739,GO:0042802,GO:0006357,GO:0003723,GO:0005524,GO:0000981,GO:0005783,GO:0005794,GO:0000785,GO:0005789,GO:0000978,GO:0045944,GO:0003677,GO:0007165,GO:0000122,GO:0005730,GO:0043231,GO:0005509,GO:0042803,GO:0000139,GO:0008270,GO:0098978,GO:0009986,GO:0030154,GO:0032991,GO:0045087,GO:0005813,GO:1990837,GO:0005759,GO:0045893,GO:0048471,GO:0006355,GO:0009897,GO:0005102,GO:0006508,GO:0003682,GO:0045892,GO:0016567,GO:0001228,GO:0003700,GO:0007155,GO:0005743,GO:0044877,GO:0000977,GO:0006955,GO:0008285,GO:0043066,GO:0005925,GO:0004930,GO:0051301,GO:0005856,GO:0006974,GO:0019901,GO:0006954,GO:0008284,GO:0016324,GO:0005525,GO:0030425,GO:0035556,GO:0016607,GO:0006915,GO:0016604,GO:0045202,GO:0007186,GO:0016887,GO:0007399,GO:0043005,GO:0043565,GO:0005765,GO:0031267,GO:0046982,GO:0010628,GO:0007283,GO:0061630,GO:0006281,GO:0045296,GO:0019899,GO:0043025,GO:0007420,GO:0005096,GO:0005764,GO:0003924,GO:0001227,GO:0060271,GO:0005929,GO:0030424,GO:1990904,GO:0010629,GO:0043065,GO:0016323
AF-Q4VC31-F1-model_v4,ten_percent_graphs/graph_AF-Q4VC31-F1-model_v4.pt,ten_percent_voxels/voxel_AF-Q4VC31-F1-model_v4.pt,Q4VC31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-A6NHY2-F1-model_v4,ten_percent_graphs/graph_AF-A6NHY2-F1-model_v4.pt,ten_percent_voxels/voxel_AF-A6NHY2-F1-model_v4.pt,A6NHY2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-Q9ULZ9-F1-model_v4,ten_percent_graphs/graph_AF-Q9ULZ9-F1-model_v4.pt,ten_percent_voxels/voxel_AF-Q9ULZ9-F1-model_v4.pt,Q9ULZ9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-Q14916-F1-model_v4,ten_percent_graphs/graph_AF-Q14916-F1-model_v4.pt,ten_percent_voxels/voxel_AF-Q14916-F1-model_v4.pt,Q14916,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-P59910-F1-model_v4,ten_percent_graphs/graph_AF-P59910-F1-model_v4.pt,ten_percent_voxels/voxel_AF-P59910-F1-model_v4.pt,P59910,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-Q8NET4-F1-model_v4,ten_percent_graphs/graph_AF-Q8NET4-F1-model_v4.pt,ten_percent_voxels/voxel_AF-Q8NET4-F1-model_v4.pt,Q8NET4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-Q8TDN7-F1-model_v4,ten_percent_graphs/graph_AF-Q8TDN7-F1-model_v4.pt,ten_percent_voxels/voxel_AF-Q8TDN7-F1-model_v4.pt,Q8TDN7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-P49327-F1-model_v4,ten_percent_graphs/graph_AF-P49327-F1-model_v4.pt,ten_percent_voxels/voxel_AF-P49327-F1-model_v4.pt,P49327,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-Q0P6H9-F1-model_v4,ten_percent_graphs/graph_AF-Q0P6H9-F1-model_v4.pt,ten_percent_voxels/voxel_AF-Q0P6H9-F1-model_v4.pt,Q0P6H9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-Q9UBP4-F1-model_v4,ten_percent_graphs/graph_AF-Q9UBP4-F1-model_v4.pt,ten_percent_voxels/voxel_AF-Q9UBP4-F1-model_v4.pt,Q9UBP4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-O75190-F1-model_v4,ten_percent_graphs/graph_AF-O75190-F1-model_v4.pt,ten_percent_voxels/voxel_AF-O75190-F1-model_v4.pt,O75190,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-O14598-F1-model_v4,ten_percent_graphs/graph_AF-O14598-F1-model_v4.pt,ten_percent_voxels/voxel_AF-O14598-F1-model_v4.pt,O14598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
AF-O14598-F1-model_v4,ten_percent_graphs/graph_AF-O14598-F1-model_v4.pt,ten_percent_voxels/voxel_AF-O14598-F1-model_v4.pt,O14598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
AF-Q9BYS1-F1-model_v4,ten_percent_graphs/graph_AF-Q9BYS1-F1-model_v4.pt,ten_percent_voxels/voxel_AF-Q9BYS1-F1-model_v4.pt,Q9BYS1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-O75179-F1-model_v4,ten_percent_graphs/graph_AF-O75179-F1-model_v4.pt,ten_percent_voxels/voxel_AF-O75179-F1-model_v4.pt,O75179,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-Q9Y5V3-F1-model_v4,ten_percent_graphs/graph_AF-Q9Y5V3-F1-model_v4.pt,ten_percent_voxels/voxel_AF-Q9Y5V3-F1-model_v4.pt,Q9Y5V3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-Q9HC56-F1-model_v4,ten_percent_graphs/graph_AF-Q9HC56-F1-model_v4.pt,ten_percent_voxels/voxel_AF-Q9HC56-F1-model_v4.pt,Q9HC56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-H6SG15-F1-model_v4,ten_percent_graphs/graph_AF-H6SG15-F1-model_v4.pt,ten_percent_voxels/voxel_AF-H6SG15-F1-model_v4.pt,H6SG15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-Q6P280-F1-model_v4,ten_percent_graphs/graph_AF-Q6P280-F1-model_v4.pt,ten_percent_voxels/voxel_AF-Q6P280-F1-model_v4.pt,Q6P280,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-P19105-F1-model_v4,ten_percent_graphs/graph_AF-P19105-F1-model_v4.pt,ten_percent_voxels/voxel_AF-P19105-F1-model_v4.pt,P19105,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-O95169-F1-model_v4,ten_percent_graphs/graph_AF-O95169-F1-model_v4.pt,ten_percent_voxels/voxel_AF-O95169-F1-model_v4.pt,O95169,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-Q8WYN3-F1-model_v4,ten_percent_graphs/graph_AF-Q8WYN3-F1-model_v4.pt,ten_percent_voxels/voxel_AF-Q8WYN3-F1-model_v4.pt,Q8WYN3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
AF-P52738-F1-model_v4,ten_percent_graphs/graph_AF-P52738-F1-model_v4.pt,ten_percent_voxels/voxel_AF-P52738-F1-model_v4.pt,P52738,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AF-B2RDU6-F1-model_v4,ten_percent_graphs/graph_AF-B2RDU6-F1-model_v4.pt,ten_percent_voxels/voxel_AF-B2RDU6-F1-model_v4.pt,B2RDU6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-O00744-F1-model_v4,ten_percent_graphs/graph_AF-O00744-F1-model_v4.pt,ten_percent_voxels/voxel_AF-O00744-F1-model_v4.pt,O00744,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
AF-Q2M1V0-F1-model_v4,ten_percent_graphs/graph_AF-Q2M1V0-F1-model_v4.pt,ten_percent_voxels/voxel_AF-Q2M1V0-F1-model_v4.pt,Q2M1V0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-O95180-F1-model_v4,ten_percent_graphs/graph_AF-O95180-F1-model_v4.pt,ten_percent_voxels/voxel_AF-O95180-F1-model_v4.pt,O95180,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-Q9H7P9-F1-model_v4,ten_percent_graphs/graph_AF-Q9H7P9-F1-model_v4.pt,ten_percent_voxels/voxel_AF-Q9H7P9-F1-model_v4.pt,Q9H7P9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-Q6P1K1-F1-model_v4,ten_percent_graphs/graph_AF-Q6P1K1-F1-model_v4.pt,ten_percent_voxels/voxel_AF-Q6P1K1-F1-model_v4.pt,Q6P1K1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-P58549-F1-model_v4,ten_percent_graphs/graph_AF-P58549-F1-model_v4.pt,ten_percent_voxels/voxel_AF-P58549-F1-model_v4.pt,P58549,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-A6NFK2-F1-model_v4,ten_percent_graphs/graph_AF-A6NFK2-F1-model_v4.pt,ten_percent_voxels/voxel_AF-A6NFK2-F1-model_v4.pt,A6NFK2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-D6R901-F1-model_v4,ten_percent_graphs/graph_AF-D6R901-F1-model_v4.pt,ten_percent_voxels/voxel_AF-D6R901-F1-model_v4.pt,D6R901,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-Q8N7X0-F1-model_v4,ten_percent_graphs/graph_AF-Q8N7X0-F1-model_v4.pt,ten_percent_voxels/voxel_AF-Q8N7X0-F1-model_v4.pt,Q8N7X0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-Q8NEL9-F1-model_v4,ten_percent_graphs/graph_AF-Q8NEL9-F1-model_v4.pt,ten_percent_voxels/voxel_AF-Q8NEL9-F1-model_v4.pt,Q8NEL9,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-O60279-F1-model_v4,ten_percent_graphs/graph_AF-O60279-F1-model_v4.pt,ten_percent_voxels/voxel_AF-O60279-F1-model_v4.pt,O60279,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-P15923-F1-model_v4,ten_percent_graphs/graph_AF-P15923-F1-model_v4.pt,ten_percent_voxels/voxel_AF-P15923-F1-model_v4.pt,P15923,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AF-D9YZU9-F1-model_v4,ten_percent_graphs/graph_AF-D9YZU9-F1-model_v4.pt,ten_percent_voxels/voxel_AF-D9YZU9-F1-model_v4.pt,D9YZU9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-Q9GZZ1-F1-model_v4,ten_percent_graphs/graph_AF-Q9GZZ1-F1-model_v4.pt,ten_percent_voxels/voxel_AF-Q9GZZ1-F1-model_v4.pt,Q9GZZ1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-O60290-F1-model_v4,ten_percent_graphs/graph_AF-O60290-F1-model_v4.pt,ten_percent_voxels/voxel_AF-O60290-F1-model_v4.pt,O60290,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-Q9H8X9-F1-model_v4,ten_percent_graphs/graph_AF-Q9H8X9-F1-model_v4.pt,ten_percent_voxels/voxel_AF-Q9H8X9-F1-model_v4.pt,Q9H8X9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-O43916-F1-model_v4,ten_percent_graphs/graph_AF-O43916-F1-model_v4.pt,ten_percent_voxels/voxel_AF-O43916-F1-model_v4.pt,O43916,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-A8K8G6-F1-model_v4,ten_percent_graphs/graph_AF-A8K8G6-F1-model_v4.pt,ten_percent_voxels/voxel_AF-A8K8G6-F1-model_v4.pt,A8K8G6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-P05111-F1-model_v4,ten_percent_graphs/graph_AF-P05111-F1-model_v4.pt,ten_percent_voxels/voxel_AF-P05111-F1-model_v4.pt,P05111,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AF-P30050-F1-model_v4,ten_percent_graphs/graph_AF-P30050-F1-model_v4.pt,ten_percent_voxels/voxel_AF-P30050-F1-model_v4.pt,P30050,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-Q9NQQ7-F1-model_v4,ten_percent_graphs/graph_AF-Q9NQQ7-F1-model_v4.pt,ten_percent_voxels/voxel_AF-Q9NQQ7-F1-model_v4.pt,Q9NQQ7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
